adsh	tag	version	ddate	qtrs	uom	dimh	iprx	value	footnote	footlen	dimn	coreg	durp	datp	dcml
0001065280-19-000043	TaxCreditCarryforwardAmount	us-gaap/2018	20181231	0	USD	0x8de7c48f46224ca90a2c58b6909b4c16	0	248000000.0000		0	1		0.0	0.0	-6
0001065280-19-000043	TaxCreditCarryforwardAmount	us-gaap/2018	20181231	0	USD	0xaaab843c4bba3aa89d10efee0615d910	0	193000000.0000		0	1		0.0	0.0	-6
0001065280-19-000043	UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions	us-gaap/2018	20171231	4	USD	0x00000000	0	3226000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions	us-gaap/2018	20181231	4	USD	0x00000000	0	17922000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions	us-gaap/2018	20171231	4	USD	0x00000000	0	26389000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions	us-gaap/2018	20181231	4	USD	0x00000000	0	18068000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate	us-gaap/2018	20171231	0	USD	0x00000000	0	38000000.0000		0	0		0.0	0.0	-6
0001065280-19-000043	UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate	us-gaap/2018	20181231	0	USD	0x00000000	0	44000000.0000		0	0		0.0	0.0	-6
0001065280-19-000043	WeightedAverageNumberOfDilutedSharesOutstanding	us-gaap/2018	20161231	4	shares	0x00000000	0	438652000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	WeightedAverageNumberOfDilutedSharesOutstanding	us-gaap/2018	20171231	4	shares	0x00000000	0	446814000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	WeightedAverageNumberOfDilutedSharesOutstanding	us-gaap/2018	20181231	4	shares	0x00000000	0	451244000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	CashCashEquivalentsAndRestrictedCash	0001065280-19-000043	20171231	0	USD	0x00000000	0	2828438000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CapitalandOperatingLeasesFutureMinimumPaymentsNextTwelveMonths	0001065280-19-000043	20181231	0	USD	0x00000000	0	172470000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CapitalandOperatingLeasesFutureMinimumPaymentsDueinThreeYears	0001065280-19-000043	20181231	0	USD	0x00000000	0	145175000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CostofServicesAmortizationofDVDContentAssets	0001065280-19-000043	20161231	4	USD	0x00000000	0	78952000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CostofServicesAmortizationofDVDContentAssets	0001065280-19-000043	20171231	4	USD	0x00000000	0	60657000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	CostofServicesAmortizationofDVDContentAssets	0001065280-19-000043	20181231	4	USD	0x00000000	0	41212000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	NumberOfPaidMembershipsAtEndOfPeriod	0001065280-19-000043	20161231	0	membership	0x00000000	0			0	0		0.0	0.0	-32768
0001065280-19-000043	NumberOfPaidMembershipsAtEndOfPeriod	0001065280-19-000043	20161231	0	membership	0x9b2e4847a783f42616c1138d6385c869	0	4029000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NumberOfPaidMembershipsAtEndOfPeriod	0001065280-19-000043	20161231	0	membership	0xf65a2df63990e798dd6a16d5918d756a	0	47905000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NumberOfPaidMembershipsAtEndOfPeriod	0001065280-19-000043	20161231	0	membership	0x5131082f461ff6e9ce08f9e48d461fd5	0	41185000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NumberOfPaidMembershipsAtEndOfPeriod	0001065280-19-000043	20171231	0	membership	0x00000000	0			0	0		0.0	0.0	-32768
0001065280-19-000043	NumberOfPaidMembershipsAtEndOfPeriod	0001065280-19-000043	20171231	0	membership	0x9b2e4847a783f42616c1138d6385c869	0	3330000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NumberOfPaidMembershipsAtEndOfPeriod	0001065280-19-000043	20171231	0	membership	0xf65a2df63990e798dd6a16d5918d756a	0	52810000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NumberOfPaidMembershipsAtEndOfPeriod	0001065280-19-000043	20171231	0	membership	0x5131082f461ff6e9ce08f9e48d461fd5	0	57834000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NumberOfPaidMembershipsAtEndOfPeriod	0001065280-19-000043	20181231	0	membership	0x00000000	0			0	0		0.0	0.0	-32768
0001065280-19-000043	NumberOfPaidMembershipsAtEndOfPeriod	0001065280-19-000043	20181231	0	membership	0x9b2e4847a783f42616c1138d6385c869	0	2706000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NumberOfPaidMembershipsAtEndOfPeriod	0001065280-19-000043	20181231	0	membership	0xf65a2df63990e798dd6a16d5918d756a	0	58486000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NumberOfPaidMembershipsAtEndOfPeriod	0001065280-19-000043	20181231	0	membership	0x5131082f461ff6e9ce08f9e48d461fd5	0	80773000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	AccumulatedOtherComprehensiveIncomeLossNetOfTax	us-gaap/2018	20171231	0	USD	0x00000000	0	-20557000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	AccumulatedOtherComprehensiveIncomeLossNetOfTax	us-gaap/2018	20181231	0	USD	0x00000000	0	-19582000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount	us-gaap/2018	20161231	4	shares	0x6bf6cb1a218e4f1508c9de6ba98e1ba9	0	1545000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount	us-gaap/2018	20171231	4	shares	0x6bf6cb1a218e4f1508c9de6ba98e1ba9	0	189000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount	us-gaap/2018	20181231	4	shares	0x6bf6cb1a218e4f1508c9de6ba98e1ba9	0	330000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	CapitalLeasesFutureMinimumPaymentsDue	us-gaap/2018	20181231	0	USD	0x1cefd0c247c3f1cefd3b70581e60a33f	0	11000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	CashAndCashEquivalentsAtCarryingValue	us-gaap/2018	20171231	0	USD	0x00000000	0	2822795000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CashAndCashEquivalentsAtCarryingValue	us-gaap/2018	20181231	0	USD	0x00000000	0	3794483000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CommonStockSharesAuthorized	us-gaap/2018	20171231	0	shares	0x00000000	0	4990000000.0000		0	0		0.0	0.0	32767
0001065280-19-000043	CommonStockSharesAuthorized	us-gaap/2018	20181231	0	shares	0x00000000	0	4990000000.0000		0	0		0.0	0.0	32767
0001065280-19-000043	CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption	us-gaap/2018	20161231	0	USD	0x00000000	0	43585000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption	us-gaap/2018	20161231	0	USD	0xaff49d53012fa8fe16e4b169dde56fd7	0	43585000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	CurrentFederalTaxExpenseBenefit	us-gaap/2018	20161231	4	USD	0x00000000	0	54315000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CurrentFederalTaxExpenseBenefit	us-gaap/2018	20171231	4	USD	0x00000000	0	54245000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	CurrentFederalTaxExpenseBenefit	us-gaap/2018	20181231	4	USD	0x00000000	0	-22176000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	DeferredTaxAssetsOther	us-gaap/2018	20171231	0	USD	0x00000000	0	51614000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	DeferredTaxAssetsOther	us-gaap/2018	20181231	0	USD	0x00000000	0	27203000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	DeferredTaxAssetsTaxCreditCarryforwardsForeign	us-gaap/2018	20171231	0	USD	0x00000000	0	102242000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	DeferredTaxAssetsTaxCreditCarryforwardsForeign	us-gaap/2018	20181231	0	USD	0x00000000	0	218026000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	DeferredTaxAssetsTaxCreditCarryforwardsForeign	us-gaap/2018	20181231	0	USD	0xbd63ca5bb744222b9e9d296ab6399f44	0	99000000.0000		0	1		0.0	0.0	-6
0001065280-19-000043	DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent	us-gaap/2018	20181231	4	pure	0x00000000	0	0.8000		0	0		0.01095891	0.0	32767
0001065280-19-000043	IncomeTaxReconciliationOtherAdjustments	us-gaap/2018	20161231	4	USD	0x00000000	0	1866000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	IncomeTaxReconciliationOtherAdjustments	us-gaap/2018	20171231	4	USD	0x00000000	0	-3707000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	IncomeTaxReconciliationOtherAdjustments	us-gaap/2018	20181231	4	USD	0x00000000	0	6642000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	IncomeTaxReconciliationStateAndLocalIncomeTaxes	us-gaap/2018	20161231	4	USD	0x00000000	0	7261000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	IncomeTaxReconciliationStateAndLocalIncomeTaxes	us-gaap/2018	20171231	4	USD	0x00000000	0	6404000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	IncomeTaxReconciliationStateAndLocalIncomeTaxes	us-gaap/2018	20181231	4	USD	0x00000000	0	33611000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	IncomeTaxesPaid	us-gaap/2018	20161231	4	USD	0x00000000	0	26806000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	IncomeTaxesPaid	us-gaap/2018	20171231	4	USD	0x00000000	0	113591000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	IncomeTaxesPaid	us-gaap/2018	20181231	4	USD	0x00000000	0	131069000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	InterestPaidNet	us-gaap/2018	20161231	4	USD	0x00000000	0	138566000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	InterestPaidNet	us-gaap/2018	20171231	4	USD	0x00000000	0	213313000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	InterestPaidNet	us-gaap/2018	20181231	4	USD	0x00000000	0	375831000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	Liabilities	us-gaap/2018	20171231	0	USD	0x00000000	0	15430786000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	Liabilities	us-gaap/2018	20181231	0	USD	0x00000000	0	20735635000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive	us-gaap/2018	20171231	0	USD	0x00000000	0	6348580000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive	us-gaap/2018	20181231	0	USD	0x00000000	0	11138129000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160331	1	USD	0x00000000	0	231465000.0000		0	0		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160331	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	23455000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160331	1	USD	0x760177fdc451ea995e67fddd0f492825	0	6632000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160331	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	16823000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160331	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	208010000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160331	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	81942000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160331	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	126068000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160331	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	88574000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160331	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	142891000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160630	1	USD	0x00000000	0	240590000.0000		0	0		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160630	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	24561000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160630	1	USD	0x760177fdc451ea995e67fddd0f492825	0	6945000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160630	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	17616000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160630	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	216029000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160630	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	86806000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160630	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	129223000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160630	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	93751000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160630	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	146839000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160930	1	USD	0x00000000	0	311017000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160930	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	28974000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160930	1	USD	0x760177fdc451ea995e67fddd0f492825	0	8192000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160930	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	20782000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160930	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	282043000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160930	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	108495000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160930	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	173548000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160930	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	116687000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20160930	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	194330000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	1	USD	0x00000000	0	314447000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	29451000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	1	USD	0x760177fdc451ea995e67fddd0f492825	0	8327000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	21124000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	284996000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	105589000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	179407000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	113916000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	200531000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	4	USD	0x00000000	0	1097519000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	4	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	106441000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	4	USD	0x760177fdc451ea995e67fddd0f492825	0	30096000.0000		0	2		0.0	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	4	USD	0xf21a348e9871a5e420a81b7583425ec4	0	76345000.0000		0	2		0.0	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	4	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	991078000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	4	USD	0xeaa776dcd8707f911df9d188f11f1580	0	382832000.0000		0	2		0.0	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	4	USD	0x520e2e24da1256b0e2b0f2412149357e	0	608246000.0000		0	2		0.0	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	4	USD	0x9b2e4847a783f42616c1138d6385c869	0	0.0000		0	1		0.0	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	4	USD	0xf65a2df63990e798dd6a16d5918d756a	0	412928000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20161231	4	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	684591000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170331	1	USD	0x00000000	0	306148000.0000		0	0		0.024658024	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170331	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	34878000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170331	1	USD	0x760177fdc451ea995e67fddd0f492825	0	11215000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170331	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	23663000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170331	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	271270000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170331	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	115038000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170331	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	156232000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170331	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	126253000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170331	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	179895000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170630	1	USD	0x00000000	0	311160000.0000		0	0		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170630	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	36837000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170630	1	USD	0x760177fdc451ea995e67fddd0f492825	0	11295000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170630	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	25542000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170630	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	274323000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170630	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	113608000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170630	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	160715000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170630	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	124903000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170630	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	186257000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170930	1	USD	0x00000000	0	352446000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170930	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	39956000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170930	1	USD	0x760177fdc451ea995e67fddd0f492825	0	12632000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170930	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	27324000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170930	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	312490000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170930	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	128901000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170930	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	183589000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170930	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	141533000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20170930	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	210913000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20171231	1	USD	0x00000000	0	466527000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20171231	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	46588000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20171231	1	USD	0x760177fdc451ea995e67fddd0f492825	0	15273000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20171231	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	31315000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20171231	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	419939000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20171231	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	195784000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20171231	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	224155000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20171231	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	211057000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	MarketingExpense	us-gaap/2018	20171231	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	255470000.0000		0	1		0.0027400255	0.0	-3
